"","sex","age","year","population","citizenship"
"631","Maschi",78,2025,272277,"italiani"
"632","Maschi",78,2026,272224,"italiani"
"633","Maschi",79,2019,236347,"italiani"
"634","Maschi",79,2020,237747,"italiani"
"635","Maschi",79,2021,213838,"italiani"
"636","Maschi",79,2022,209893,"italiani"
"637","Maschi",79,2023,209324,"italiani"
"638","Maschi",79,2024,208020,"italiani"
"639","Maschi",79,2025,201289,"italiani"
"640","Maschi",79,2026,261805,"italiani"
"641","Maschi",80,2019,218961,"italiani"
"642","Maschi",80,2020,225679,"italiani"
"643","Maschi",80,2021,225518,"italiani"
"644","Maschi",80,2022,203309,"italiani"
"645","Maschi",80,2023,199647,"italiani"
"646","Maschi",80,2024,199989,"italiani"
"647","Maschi",80,2025,198953,"italiani"
"648","Maschi",80,2026,192688,"italiani"
"649","Maschi",81,2019,192674,"italiani"
"650","Maschi",81,2020,208008,"italiani"
"651","Maschi",81,2021,212995,"italiani"
"652","Maschi",81,2022,213258,"italiani"
"653","Maschi",81,2023,192311,"italiani"
"654","Maschi",81,2024,189631,"italiani"
"655","Maschi",81,2025,190275,"italiani"
"656","Maschi",81,2026,189363,"italiani"
"657","Maschi",82,2019,169176,"italiani"
"658","Maschi",82,2020,181645,"italiani"
"659","Maschi",82,2021,194528,"italiani"
"660","Maschi",82,2022,199846,"italiani"
"661","Maschi",82,2023,200071,"italiani"
"662","Maschi",82,2024,181461,"italiani"
"663","Maschi",82,2025,179443,"italiani"
"664","Maschi",82,2026,180063,"italiani"
"665","Maschi",83,2019,162005,"italiani"
"666","Maschi",83,2020,158078,"italiani"
"667","Maschi",83,2021,168104,"italiani"
"668","Maschi",83,2022,180978,"italiani"
"669","Maschi",83,2023,186126,"italiani"
"670","Maschi",83,2024,187270,"italiani"
"671","Maschi",83,2025,170342,"italiani"
"672","Maschi",83,2026,168672,"italiani"
"673","Maschi",84,2019,144449,"italiani"
"674","Maschi",84,2020,149962,"italiani"
"675","Maschi",84,2021,144693,"italiani"
"676","Maschi",84,2022,155102,"italiani"
"677","Maschi",84,2023,166756,"italiani"
"678","Maschi",84,2024,172896,"italiani"
"679","Maschi",84,2025,174415,"italiani"
"680","Maschi",84,2026,158732,"italiani"
"681","Maschi",85,2019,127629,"italiani"
"682","Maschi",85,2020,132055,"italiani"
"683","Maschi",85,2021,135412,"italiani"
"684","Maschi",85,2022,131778,"italiani"
"685","Maschi",85,2023,141371,"italiani"
"686","Maschi",85,2024,153258,"italiani"
"687","Maschi",85,2025,159647,"italiani"
"688","Maschi",85,2026,160814,"italiani"
"689","Maschi",86,2019,109958,"italiani"
"690","Maschi",86,2020,115256,"italiani"
"691","Maschi",86,2021,117651,"italiani"
"692","Maschi",86,2022,121630,"italiani"
"693","Maschi",86,2023,118302,"italiani"
"694","Maschi",86,2024,128404,"italiani"
"695","Maschi",86,2025,139577,"italiani"
"696","Maschi",86,2026,145784,"italiani"
"697","Maschi",87,2019,97321,"italiani"
"698","Maschi",87,2020,97948,"italiani"
"699","Maschi",87,2021,101099,"italiani"
"700","Maschi",87,2022,104090,"italiani"
"701","Maschi",87,2023,107406,"italiani"
"702","Maschi",87,2024,105845,"italiani"
"703","Maschi",87,2025,115281,"italiani"
"704","Maschi",87,2026,126263,"italiani"
"705","Maschi",88,2019,86247,"italiani"
"706","Maschi",88,2020,85323,"italiani"
"707","Maschi",88,2021,84244,"italiani"
"708","Maschi",88,2022,87719,"italiani"
"709","Maschi",88,2023,90465,"italiani"
"710","Maschi",88,2024,94545,"italiani"
"711","Maschi",88,2025,93769,"italiani"
"712","Maschi",88,2026,102860,"italiani"
"713","Maschi",89,2019,66889,"italiani"
"714","Maschi",89,2020,74130,"italiani"
"715","Maschi",89,2021,71866,"italiani"
"716","Maschi",89,2022,71762,"italiani"
"717","Maschi",89,2023,74425,"italiani"
"718","Maschi",89,2024,78129,"italiani"
"719","Maschi",89,2025,82133,"italiani"
"720","Maschi",89,2026,82601,"italiani"
"721","Maschi",90,2019,53672,"italiani"
"722","Maschi",90,2020,56275,"italiani"
"723","Maschi",90,2021,61017,"italiani"
"724","Maschi",90,2022,60119,"italiani"
"725","Maschi",90,2023,59399,"italiani"
"726","Maschi",90,2024,62854,"italiani"
"727","Maschi",90,2025,66520,"italiani"
"728","Maschi",90,2026,70699,"italiani"
"729","Maschi",91,2019,42585,"italiani"
"730","Maschi",91,2020,44149,"italiani"
"731","Maschi",91,2021,45269,"italiani"
"732","Maschi",91,2022,49758,"italiani"
"733","Maschi",91,2023,48638,"italiani"
"734","Maschi",91,2024,49250,"italiani"
"735","Maschi",91,2025,52239,"italiani"
"736","Maschi",91,2026,56230,"italiani"
"737","Maschi",92,2019,32172,"italiani"
"738","Maschi",92,2020,34412,"italiani"
"739","Maschi",92,2021,34365,"italiani"
"740","Maschi",92,2022,35956,"italiani"
"741","Maschi",92,2023,39101,"italiani"
"742","Maschi",92,2024,39038,"italiani"
"743","Maschi",92,2025,40174,"italiani"
"744","Maschi",92,2026,43456,"italiani"
"745","Maschi",93,2019,23920,"italiani"
"746","Maschi",93,2020,25250,"italiani"
"747","Maschi",93,2021,26143,"italiani"
"748","Maschi",93,2022,26615,"italiani"
"749","Maschi",93,2023,27340,"italiani"
"750","Maschi",93,2024,30516,"italiani"
"751","Maschi",93,2025,30899,"italiani"
"752","Maschi",93,2026,32722,"italiani"
"753","Maschi",94,2019,17640,"italiani"
"754","Maschi",94,2020,18095,"italiani"
"755","Maschi",94,2021,18480,"italiani"
"756","Maschi",94,2022,19624,"italiani"
"757","Maschi",94,2023,19479,"italiani"
"758","Maschi",94,2024,20737,"italiani"
"759","Maschi",94,2025,23431,"italiani"
"760","Maschi",94,2026,24478,"italiani"
"761","Maschi",95,2019,12927,"italiani"
"762","Maschi",95,2020,13093,"italiani"
"763","Maschi",95,2021,12842,"italiani"
"764","Maschi",95,2022,13394,"italiani"
"765","Maschi",95,2023,13873,"italiani"
"766","Maschi",95,2024,14351,"italiani"
"767","Maschi",95,2025,15422,"italiani"
"768","Maschi",95,2026,18163,"italiani"
"769","Maschi",96,2019,8703,"italiani"
"770","Maschi",96,2020,9242,"italiani"
"771","Maschi",96,2021,9021,"italiani"
"772","Maschi",96,2022,9037,"italiani"
"773","Maschi",96,2023,9118,"italiani"
"774","Maschi",96,2024,9881,"italiani"
"775","Maschi",96,2025,10264,"italiani"
"776","Maschi",96,2026,11565,"italiani"
"777","Maschi",97,2019,5895,"italiani"
"778","Maschi",97,2020,6077,"italiani"
"779","Maschi",97,2021,6122,"italiani"
"780","Maschi",97,2022,6168,"italiani"
"781","Maschi",97,2023,5839,"italiani"
"782","Maschi",97,2024,6290,"italiani"
"783","Maschi",97,2025,6862,"italiani"
"784","Maschi",97,2026,7637,"italiani"
"785","Maschi",98,2019,3796,"italiani"
"786","Maschi",98,2020,3970,"italiani"
"787","Maschi",98,2021,3960,"italiani"
"788","Maschi",98,2022,4063,"italiani"
"789","Maschi",98,2023,3976,"italiani"
"790","Maschi",98,2024,3893,"italiani"
"791","Maschi",98,2025,4354,"italiani"
"792","Maschi",98,2026,5007,"italiani"
"793","Maschi",99,2019,1594,"italiani"
"794","Maschi",99,2020,2501,"italiani"
"795","Maschi",99,2021,2496,"italiani"
"796","Maschi",99,2022,2538,"italiani"
"797","Maschi",99,2023,2489,"italiani"
"798","Maschi",99,2024,2624,"italiani"
"799","Maschi",99,2025,2535,"italiani"
"800","Maschi",99,2026,3060,"italiani"
"801","Maschi",100,2019,2139,"italiani"
"802","Maschi",100,2020,2287,"italiani"
"803","Maschi",100,2021,2793,"italiani"
"804","Maschi",100,2022,3223,"italiani"
"805","Maschi",100,2023,3361,"italiani"
"806","Maschi",100,2024,3505,"italiani"
"807","Maschi",100,2025,3816,"italiani"
"808","Maschi",100,2026,4178,"italiani"
"809","Femmine",0,2019,179449,"italiani"
"810","Femmine",0,2020,172816,"italiani"
"811","Femmine",0,2021,167327,"italiani"
"812","Femmine",0,2022,168939,"italiani"
"813","Femmine",0,2023,165389,"italiani"
"814","Femmine",0,2024,160297,"italiani"
"815","Femmine",0,2025,156406,"italiani"
"816","Femmine",0,2026,150379,"italiani"
"817","Femmine",1,2019,189633,"italiani"
"818","Femmine",1,2020,182279,"italiani"
"819","Femmine",1,2021,176639,"italiani"
"820","Femmine",1,2022,169812,"italiani"
"821","Femmine",1,2023,171171,"italiani"
"822","Femmine",1,2024,167568,"italiani"
"823","Femmine",1,2025,162629,"italiani"
"824","Femmine",1,2026,157278,"italiani"
"825","Femmine",2,2019,197784,"italiani"
"826","Femmine",2,2020,190623,"italiani"
"827","Femmine",2,2021,184625,"italiani"
"828","Femmine",2,2022,177556,"italiani"
"829","Femmine",2,2023,171803,"italiani"
"830","Femmine",2,2024,172945,"italiani"
"831","Femmine",2,2025,169296,"italiani"
"832","Femmine",2,2026,163453,"italiani"
"833","Femmine",3,2019,203306,"italiani"
"834","Femmine",3,2020,198364,"italiani"
"835","Femmine",3,2021,192958,"italiani"
"836","Femmine",3,2022,185362,"italiani"
"837","Femmine",3,2023,179356,"italiani"
"838","Femmine",3,2024,173415,"italiani"
"839","Femmine",3,2025,174638,"italiani"
"840","Femmine",3,2026,170160,"italiani"
"841","Femmine",4,2019,210167,"italiani"
"842","Femmine",4,2020,203915,"italiani"
"843","Femmine",4,2021,201209,"italiani"
"844","Femmine",4,2022,193576,"italiani"
"845","Femmine",4,2023,187087,"italiani"
"846","Femmine",4,2024,181143,"italiani"
"847","Femmine",4,2025,175183,"italiani"
"848","Femmine",4,2026,175486,"italiani"
"849","Femmine",5,2019,215156,"italiani"
"850","Femmine",5,2020,210781,"italiani"
"851","Femmine",5,2021,206944,"italiani"
"852","Femmine",5,2022,201598,"italiani"
"853","Femmine",5,2023,195350,"italiani"
"854","Femmine",5,2024,188990,"italiani"
"855","Femmine",5,2025,183104,"italiani"
"856","Femmine",5,2026,176060,"italiani"
"857","Femmine",6,2019,225892,"italiani"
"858","Femmine",6,2020,215575,"italiani"
"859","Femmine",6,2021,211980,"italiani"
"860","Femmine",6,2022,207250,"italiani"
"861","Femmine",6,2023,203512,"italiani"
"862","Femmine",6,2024,197010,"italiani"
"863","Femmine",6,2025,190792,"italiani"
"864","Femmine",6,2026,183965,"italiani"
"865","Femmine",7,2019,231451,"italiani"
"866","Femmine",7,2020,226360,"italiani"
"867","Femmine",7,2021,217328,"italiani"
"868","Femmine",7,2022,214189,"italiani"
"869","Femmine",7,2023,209079,"italiani"
"870","Femmine",7,2024,205216,"italiani"
"871","Femmine",7,2025,198877,"italiani"
"872","Femmine",7,2026,191699,"italiani"
"873","Femmine",8,2019,239563,"italiani"
"874","Femmine",8,2020,232015,"italiani"
"875","Femmine",8,2021,228274,"italiani"
"876","Femmine",8,2022,218850,"italiani"
"877","Femmine",8,2023,216060,"italiani"
"878","Femmine",8,2024,210977,"italiani"
"879","Femmine",8,2025,207052,"italiani"
"880","Femmine",8,2026,199822,"italiani"
"881","Femmine",9,2019,244749,"italiani"
"882","Femmine",9,2020,240141,"italiani"
"883","Femmine",9,2021,234452,"italiani"
"884","Femmine",9,2022,229893,"italiani"
"885","Femmine",9,2023,220800,"italiani"
"886","Femmine",9,2024,217889,"italiani"
"887","Femmine",9,2025,212882,"italiani"
"888","Femmine",9,2026,207903,"italiani"
"889","Femmine",10,2019,249852,"italiani"
"890","Femmine",10,2020,245204,"italiani"
"891","Femmine",10,2021,242225,"italiani"
"892","Femmine",10,2022,236014,"italiani"
"893","Femmine",10,2023,231763,"italiani"
"894","Femmine",10,2024,222568,"italiani"
"895","Femmine",10,2025,219720,"italiani"
"896","Femmine",10,2026,213739,"italiani"
"897","Femmine",11,2019,249980,"italiani"
"898","Femmine",11,2020,250181,"italiani"
"899","Femmine",11,2021,247168,"italiani"
"900","Femmine",11,2022,243752,"italiani"
"901","Femmine",11,2023,237820,"italiani"
"902","Femmine",11,2024,233329,"italiani"
"903","Femmine",11,2025,224213,"italiani"
"904","Femmine",11,2026,220644,"italiani"
"905","Femmine",12,2019,251104,"italiani"
"906","Femmine",12,2020,250281,"italiani"
"907","Femmine",12,2021,252019,"italiani"
"908","Femmine",12,2022,248687,"italiani"
"909","Femmine",12,2023,245480,"italiani"
"910","Femmine",12,2024,239272,"italiani"
"911","Femmine",12,2025,234735,"italiani"
"912","Femmine",12,2026,224996,"italiani"
"913","Femmine",13,2019,250936,"italiani"
"914","Femmine",13,2020,251537,"italiani"
"915","Femmine",13,2021,252131,"italiani"
"916","Femmine",13,2022,253420,"italiani"
"917","Femmine",13,2023,250278,"italiani"
"918","Femmine",13,2024,246860,"italiani"
"919","Femmine",13,2025,240505,"italiani"
"920","Femmine",13,2026,235539,"italiani"
"921","Femmine",14,2019,255415,"italiani"
"922","Femmine",14,2020,251262,"italiani"
"923","Femmine",14,2021,253245,"italiani"
"924","Femmine",14,2022,253466,"italiani"
"925","Femmine",14,2023,254912,"italiani"
"926","Femmine",14,2024,251571,"italiani"
"927","Femmine",14,2025,247972,"italiani"
"928","Femmine",14,2026,241242,"italiani"
"929","Femmine",15,2019,254720,"italiani"
"930","Femmine",15,2020,255740,"italiani"
"931","Femmine",15,2021,252889,"italiani"
"932","Femmine",15,2022,254508,"italiani"
"933","Femmine",15,2023,254819,"italiani"
"934","Femmine",15,2024,256081,"italiani"
"935","Femmine",15,2025,252601,"italiani"
"936","Femmine",15,2026,248723,"italiani"
"937","Femmine",16,2019,253421,"italiani"
"938","Femmine",16,2020,254950,"italiani"
"939","Femmine",16,2021,256455,"italiani"
"940","Femmine",16,2022,254056,"italiani"
"941","Femmine",16,2023,255779,"italiani"
"942","Femmine",16,2024,255888,"italiani"
"943","Femmine",16,2025,257045,"italiani"
"944","Femmine",16,2026,253410,"italiani"
"945","Femmine",17,2019,255721,"italiani"
"946","Femmine",17,2020,253738,"italiani"
"947","Femmine",17,2021,255141,"italiani"
"948","Femmine",17,2022,258548,"italiani"
"949","Femmine",17,2023,255197,"italiani"
"950","Femmine",17,2024,256948,"italiani"
"951","Femmine",17,2025,256776,"italiani"
"952","Femmine",17,2026,257740,"italiani"
"953","Femmine",18,2019,261831,"italiani"
"954","Femmine",18,2020,258756,"italiani"
"955","Femmine",18,2021,255713,"italiani"
"956","Femmine",18,2022,257749,"italiani"
"957","Femmine",18,2023,262794,"italiani"
"958","Femmine",18,2024,260245,"italiani"
"959","Femmine",18,2025,262094,"italiani"
"960","Femmine",18,2026,257484,"italiani"
"961","Femmine",19,2019,258873,"italiani"
"962","Femmine",19,2020,263420,"italiani"
"963","Femmine",19,2021,258327,"italiani"
"964","Femmine",19,2022,257090,"italiani"
"965","Femmine",19,2023,260624,"italiani"
"966","Femmine",19,2024,265504,"italiani"
"967","Femmine",19,2025,262472,"italiani"
"968","Femmine",19,2026,262598,"italiani"
"969","Femmine",20,2019,256990,"italiani"
"970","Femmine",20,2020,258646,"italiani"
"971","Femmine",20,2021,261194,"italiani"
"972","Femmine",20,2022,257997,"italiani"
"973","Femmine",20,2023,257778,"italiani"
"974","Femmine",20,2024,260840,"italiani"
"975","Femmine",20,2025,265297,"italiani"
"976","Femmine",20,2026,262961,"italiani"
"977","Femmine",21,2019,255721,"italiani"
"978","Femmine",21,2020,256804,"italiani"
"979","Femmine",21,2021,254364,"italiani"
"980","Femmine",21,2022,259621,"italiani"
"981","Femmine",21,2023,258606,"italiani"
"982","Femmine",21,2024,257948,"italiani"
"983","Femmine",21,2025,261187,"italiani"
"984","Femmine",21,2026,265766,"italiani"
"985","Femmine",22,2019,255582,"italiani"
"986","Femmine",22,2020,255573,"italiani"
"987","Femmine",22,2021,252631,"italiani"
"988","Femmine",22,2022,254488,"italiani"
"989","Femmine",22,2023,260925,"italiani"
"990","Femmine",22,2024,258313,"italiani"
"991","Femmine",22,2025,257925,"italiani"
"992","Femmine",22,2026,261640,"italiani"
"993","Femmine",23,2019,253739,"italiani"
"994","Femmine",23,2020,255511,"italiani"
"995","Femmine",23,2021,251267,"italiani"
"996","Femmine",23,2022,253126,"italiani"
"997","Femmine",23,2023,255810,"italiani"
"998","Femmine",23,2024,260871,"italiani"
"999","Femmine",23,2025,258215,"italiani"
"1000","Femmine",23,2026,258398,"italiani"
"1001","Femmine",24,2019,256467,"italiani"
"1002","Femmine",24,2020,253319,"italiani"
"1003","Femmine",24,2021,251044,"italiani"
"1004","Femmine",24,2022,251747,"italiani"
"1005","Femmine",24,2023,254282,"italiani"
"1006","Femmine",24,2024,255894,"italiani"
"1007","Femmine",24,2025,260628,"italiani"
"1008","Femmine",24,2026,258666,"italiani"
"1009","Femmine",25,2019,261887,"italiani"
"1010","Femmine",25,2020,255850,"italiani"
"1011","Femmine",25,2021,248453,"italiani"
"1012","Femmine",25,2022,251203,"italiani"
"1013","Femmine",25,2023,252414,"italiani"
"1014","Femmine",25,2024,253941,"italiani"
"1015","Femmine",25,2025,255195,"italiani"
"1016","Femmine",25,2026,261000,"italiani"
"1017","Femmine",26,2019,271119,"italiani"
"1018","Femmine",26,2020,260770,"italiani"
"1019","Femmine",26,2021,250584,"italiani"
"1020","Femmine",26,2022,248506,"italiani"
"1021","Femmine",26,2023,251898,"italiani"
"1022","Femmine",26,2024,252092,"italiani"
"1023","Femmine",26,2025,253086,"italiani"
"1024","Femmine",26,2026,255449,"italiani"
"1025","Femmine",27,2019,269399,"italiani"
"1026","Femmine",27,2020,270282,"italiani"
"1027","Femmine",27,2021,255444,"italiani"
"1028","Femmine",27,2022,250951,"italiani"
"1029","Femmine",27,2023,249308,"italiani"
"1030","Femmine",27,2024,251770,"italiani"
"1031","Femmine",27,2025,251503,"italiani"
"1032","Femmine",27,2026,253379,"italiani"
"1033","Femmine",28,2019,271105,"italiani"
"1034","Femmine",28,2020,268712,"italiani"
"1035","Femmine",28,2021,264994,"italiani"
"1036","Femmine",28,2022,256007,"italiani"
"1037","Femmine",28,2023,251899,"italiani"
"1038","Femmine",28,2024,249431,"italiani"
"1039","Femmine",28,2025,251294,"italiani"
"1040","Femmine",28,2026,251842,"italiani"
"1041","Femmine",29,2019,268481,"italiani"
"1042","Femmine",29,2020,270473,"italiani"
"1043","Femmine",29,2021,264000,"italiani"
"1044","Femmine",29,2022,265944,"italiani"
"1045","Femmine",29,2023,257280,"italiani"
"1046","Femmine",29,2024,252340,"italiani"
"1047","Femmine",29,2025,249306,"italiani"
"1048","Femmine",29,2026,251767,"italiani"
"1049","Femmine",30,2019,271759,"italiani"
"1050","Femmine",30,2020,268069,"italiani"
"1051","Femmine",30,2021,266337,"italiani"
"1052","Femmine",30,2022,265088,"italiani"
"1053","Femmine",30,2023,267425,"italiani"
"1054","Femmine",30,2024,258097,"italiani"
"1055","Femmine",30,2025,252544,"italiani"
"1056","Femmine",30,2026,249855,"italiani"
"1057","Femmine",31,2019,263929,"italiani"
"1058","Femmine",31,2020,271535,"italiani"
"1059","Femmine",31,2021,264416,"italiani"
"1060","Femmine",31,2022,267756,"italiani"
"1061","Femmine",31,2023,266747,"italiani"
"1062","Femmine",31,2024,268383,"italiani"
"1063","Femmine",31,2025,258653,"italiani"
"1064","Femmine",31,2026,253254,"italiani"
"1065","Femmine",32,2019,265565,"italiani"
"1066","Femmine",32,2020,264107,"italiani"
"1067","Femmine",32,2021,268646,"italiani"
"1068","Femmine",32,2022,265932,"italiani"
"1069","Femmine",32,2023,269415,"italiani"
"1070","Femmine",32,2024,267951,"italiani"
"1071","Femmine",32,2025,269235,"italiani"
"1072","Femmine",32,2026,259385,"italiani"
"1073","Femmine",33,2019,277115,"italiani"
"1074","Femmine",33,2020,265897,"italiani"
"1075","Femmine",33,2021,261938,"italiani"
"1076","Femmine",33,2022,270244,"italiani"
"1077","Femmine",33,2023,267753,"italiani"
"1078","Femmine",33,2024,270829,"italiani"
"1079","Femmine",33,2025,269151,"italiani"
"1080","Femmine",33,2026,270089,"italiani"
"1081","Femmine",34,2019,282672,"italiani"
"1082","Femmine",34,2020,277556,"italiani"
"1083","Femmine",34,2021,264064,"italiani"
"1084","Femmine",34,2022,263528,"italiani"
"1085","Femmine",34,2023,272250,"italiani"
"1086","Femmine",34,2024,269324,"italiani"
"1087","Femmine",34,2025,272162,"italiani"
"1088","Femmine",34,2026,270104,"italiani"
"1089","Femmine",35,2019,289465,"italiani"
"1090","Femmine",35,2020,283213,"italiani"
"1091","Femmine",35,2021,275902,"italiani"
"1092","Femmine",35,2022,265724,"italiani"
"1093","Femmine",35,2023,265652,"italiani"
"1094","Femmine",35,2024,274075,"italiani"
"1095","Femmine",35,2025,270744,"italiani"
"1096","Femmine",35,2026,273283,"italiani"
"1097","Femmine",36,2019,300542,"italiani"
